"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"GNRX","VanEck Vectors Generic Drugs ETF","23.2901","3493515","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gnrx",
"PPH","VanEck Vectors Pharmaceutical ETF","57.54","266878460.52","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pph",
"VWOB","Vanguard Emerging Markets Government Bond ETF","80.2","987578148.4","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vwob",
"VNQI","Vanguard Global ex-U.S. Real Estate ETF","60.51","5451219071.04","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vnqi",
"VGIT","Vanguard Intermediate -Term Government Bond ETF","64.14","1574713390.74","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vgit",
"VCIT","Vanguard Intermediate-Term Corporate Bond ETF","87.4","18259601969.4","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vcit",
"VIGI","Vanguard International Dividend Appreciation ETF","65.61","696904630.47","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vigi",
"VYMI","Vanguard International High Dividend Yield ETF","65.97","659809312.29","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vymi",
"VCLT","Vanguard Long-Term Corporate Bond ETF","94.83","2494425579.06","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vclt",
"VGLT","Vanguard Long-Term Government Bond ETF","77.85","616319298.9","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vglt",
"VMBS","Vanguard Mortgage-Backed Securities ETF","52.5","4748687475","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vmbs",
"VONE","Vanguard Russell 1000 ETF","121.44","780252000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vone",
"VONG","Vanguard Russell 1000 Growth ETF","136.7","1469758893.7","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vong",
"VONV","Vanguard Russell 1000 Value ETF","107.6356","1294318090","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vonv",
"VTWO","Vanguard Russell 2000 ETF","122.83","1225229250","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vtwo",
"VTWG","Vanguard Russell 2000 Growth ETF","134.69","222238500","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vtwg",
"VTWV","Vanguard Russell 2000 Value ETF","110.114","189946650","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vtwv",
"VTHR","Vanguard Russell 3000 ETF","121.5","349312500","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vthr",
"VCSH","Vanguard Short-Term Corporate Bond ETF","79.52","21711815324.64","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vcsh",
"VGSH","Vanguard Short-Term Government ETF","60.4","1956809966.4","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vgsh",
"VTIP","Vanguard Short-Term Inflation-Protected Securities Index Fund","49.52","4291750483.76","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vtip",
"VTC","Vanguard Total Corporate Bond ETF","84.75","23306250","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vtc",
"BNDX","Vanguard Total International Bond ETF","55.08","8164370589.84","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bndx",
"VXUS","Vanguard Total International Stock ETF","56.1","9984245469","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vxus",
"VEAC","Vantage Energy Acquisition Corp.","9.62","154080384.64","n/a","2017","Finance","Business Services","http://www.nasdaq.com/symbol/veac",
"VEACU","Vantage Energy Acquisition Corp.","10.08","0","n/a","2017","Finance","Business Services","http://www.nasdaq.com/symbol/veacu",
"VEACW","Vantage Energy Acquisition Corp.","1.16","0","n/a","2017","Finance","Business Services","http://www.nasdaq.com/symbol/veacw",
"VREX","Varex Imaging Corporation","37.12","1396964688.64","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/vrex",
"VRNS","Varonis Systems, Inc.","52.35","1457358510.15","n/a","2014","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/vrns",
"VDSI","VASCO Data Security International, Inc.","12.95","520202108.65","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/vdsi",
"VBLT","Vascular Biogenics Ltd.","6.85","186488277.1","n/a","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/vblt",
"VBIV","VBI Vaccines, Inc.","4.78","304986853.18","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/vbiv",
"VECO","Veeco Instruments Inc.","15.75","760755066.75","n/a","1994","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/veco",
"DGLD","VelocityShares 3x Inverse Gold ETN","46","19734460","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/dgld",
"DSLV","VelocityShares 3x Inverse Silver ETN","26.17","35039955.12","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/dslv",
"UGLD","VelocityShares 3x Long Gold ETN","10.62","108224363.16","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/ugld",
"USLV","VelocityShares 3x Long Silver ETN","10.64","243043806.32","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/uslv",
"TVIZ","VelocityShares Daily 2x VIX Medium-Term ETN","11.37","3785050.26","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/tviz",
"TVIX","VelocityShares Daily 2x VIX Short-Term ETN","7.77","304650767.61","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/tvix",
"ZIV","VelocityShares Daily Inverse VIX Medium-Term ETN","78.75","186873750","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/ziv",
"XIV","VelocityShares Daily Inverse VIX Short-Term ETN","114.31","1182409265.73","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/xiv",
"VIIZ","VelocityShares VIX Medium-Term ETN","6.83","956200","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/viiz",
"VIIX","VelocityShares VIX Short-Term ETN","13.88","12272598.84","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/viix",
"VEON","VEON Ltd.","4.01","5593154379.91","1394801591","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/veon",
"VRA","Vera Bradley, Inc.","8.5","305704064","n/a","2010","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/vra",
"VCYT","Veracyte, Inc.","6.69","227726549.67","n/a","2013","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/vcyt",
"VSTM","Verastem, Inc.","4.14","167626099.44","n/a","2012","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/vstm",
"VCEL","Vericel Corporation","4.5","157085050.5","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/vcel",
"VRNT","Verint Systems Inc.","43.7","2785208181.7","n/a","2002","Technology","EDP Services","http://www.nasdaq.com/symbol/vrnt",
"VRSN","VeriSign, Inc.","114.96","11331618925.92","n/a","1998","Technology","EDP Services","http://www.nasdaq.com/symbol/vrsn",
"VRSK","Verisk Analytics, Inc.","95.64","15751134463.68","n/a","2009","Technology","EDP Services","http://www.nasdaq.com/symbol/vrsk",
"VBTX","Veritex Holdings, Inc.","27.59","624878129.62","n/a","2014","Finance","Major Banks","http://www.nasdaq.com/symbol/vbtx",
"VERI","Veritone, Inc.","22.73","365443211.56","n/a","2017","Technology","EDP Services","http://www.nasdaq.com/symbol/veri",
"VRML","Vermillion, Inc.","1.77","106197783.96","n/a","n/a","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/vrml",
"VRNA","Verona Pharma plc","11.61","97729845.3","8417730","2017","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/vrna",
"VSAR","Versartis, Inc.","2.25","80570949.75","n/a","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/vsar",
"VTNR","Vertex Energy, Inc","0.93","30372103.68","n/a","n/a","Energy","Integrated oil Companies","http://www.nasdaq.com/symbol/vtnr",
"VRTX","Vertex Pharmaceuticals Incorporated","140.79","35606191969.92","n/a","1991","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/vrtx",
"VERU","Veru Inc.","1.06","56400945.34","n/a","n/a","Basic Industries","Specialty Chemicals","http://www.nasdaq.com/symbol/veru",
"VIA","Viacom Inc.","34.2","13757226541.2","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/via",
"VIAB","Viacom Inc.","28.4","9867867180.8","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/viab",
"VSAT","ViaSat, Inc.","73.52","4281598796.96","n/a","1996","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/vsat",
"VIAV","Viavi Solutions Inc.","9.18","2087729122.14","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/viav",
"VICL","Vical Incorporated","1.8","22692949.2","n/a","1993","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/vicl",
"VICR","Vicor Corporation","22.4","881201552","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/vicr",
"CIZ","VictoryShares Developed Enhanced Volatility Wtd ETF","34.79","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ciz",
"VSDA","VictoryShares Dividend Accelerator ETF","27.6701","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vsda",
"CEY","VictoryShares Emerging Market High Div Volatility Wtd ETF","24.6257","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cey",
"CEZ","VictoryShares Emerging Market Volatility Wtd ETF","29.215","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cez",
"CID","VictoryShares International High Div Volatility Wtd ETF","35.8656","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cid",
"CIL","VictoryShares International Volatility Wtd ETF","40.2","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cil",
"CFO","VictoryShares US 500 Enhanced Volatility Wtd ETF","48.37","33859000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cfo",
"CFA","VictoryShares US 500 Volatility Wtd ETF","48.44","9688000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cfa",
"CSF","VictoryShares US Discovery Enhanced Volatility Wtd ETF","45.27","24898500","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/csf",
"CDC","VictoryShares US EQ Income Enhanced Volatility Wtd ETF","46.55","30257500","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cdc",
"CDL","VictoryShares US Large Cap High Div Volatility Wtd ETF","45.2675","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cdl",
"VSMV","VictoryShares US Multi-Factor Minimum Volatility ETF","26.36","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vsmv",
"CSB","VictoryShares US Small Cap High Div Volatility Wtd ETF","44.22","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/csb",
"CSA","VictoryShares US Small Cap Volatility Wtd ETF","45.975","2356147120.95","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/csa",
"VBND","Vident Core U.S. Bond Strategy Fund","49.78","428108000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vbnd",
"VUSE","Vident Core US Equity ETF","33.05","502360000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vuse",
"VIDI","Vident International Equity Fund","27.49","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vidi",
"VDTH","Videocon d2h Limited","9.28","347999081.28","37499901","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/vdth",
"VRAY","ViewRay, Inc.","9.9","667797530.4","n/a","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/vray",
"VKTX","Viking Therapeutics, Inc.","3.02","86066517.94","n/a","2015","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/vktx",
"VKTXW","Viking Therapeutics, Inc.","1.8799","0","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/vktxw",
"VBFC","Village Bank and Trust Financial Corp.","29.5","42210193","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/vbfc",
"VLGEA","Village Super Market, Inc.","24.55","353088828.35","n/a","n/a","Consumer Services","Food Chains","http://www.nasdaq.com/symbol/vlgea",
"VNOM","Viper Energy Partners LP","21.48","2446186326.6","n/a","2014","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/vnom",
"VIRC","Virco Manufacturing Corporation","5.65","86769632.05","n/a","n/a","Consumer Durables","Industrial Specialties","http://www.nasdaq.com/symbol/virc",
"VIRT","Virtu Financial, Inc.","17.4","3257483162.4","n/a","2015","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/virt",
"VRTS","Virtus Investment Partners, Inc.","120","858961800","n/a","n/a","Finance","Investment Managers","http://www.nasdaq.com/symbol/vrts",
"VRTSP","Virtus Investment Partners, Inc.","103.9","0","n/a","n/a","Finance","Investment Managers","http://www.nasdaq.com/symbol/vrtsp",
"BBC","Virtus LifeSci Biotech Clinical Trials ETF","28.12","28120112.48","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bbc",
"BBP","Virtus LifeSci Biotech Products ETF","39.5388","39538958.1552","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bbp",
"VRTU","Virtusa Corporation","45.58","1338474932","n/a","2007","Technology","EDP Services","http://www.nasdaq.com/symbol/vrtu",
"VTGN","VistaGen Therapeutics, Inc.","0.8097","9472659.2478","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/vtgn",
"VTL","Vital Therapies, Inc.","4.7","198374667.2","n/a","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/vtl",
"VIVE","Viveve Medical, Inc.","5.1","99074716.5","n/a","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/vive",
"VVPR","VivoPower International PLC","2.895","39248603.52","n/a","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/vvpr",
"VVUS","VIVUS, Inc.","0.635","67280436.94","n/a","1994","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/vvus",
"VOD","Vodafone Group Plc","30.73","14279349141.19","464671303","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/vod",
"VOXX","VOXX International Corporation","6.55","158385320.75","n/a","n/a","Consumer Non-Durables","Electronic Components","http://www.nasdaq.com/symbol/voxx",
"VYGR","Voyager Therapeutics, Inc.","14.44","455108064.76","n/a","2015","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/vygr",
"VSEC","VSE Corporation","47.37","513416665.95","n/a","n/a","Consumer Services","Military/Government/Technical","http://www.nasdaq.com/symbol/vsec",
"VTVT","vTv Therapeutics Inc.","4.2","137812500","n/a","2015","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/vtvt",
"VUZI","Vuzix Corporation","6.35","140994834.85","n/a","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/vuzi",
"WBA","Walgreens Boots Alliance, Inc.","71.45","70760916979.95","n/a","n/a","Health Care","Medical/Nursing Services","http://www.nasdaq.com/symbol/wba",
"WAFD","Washington Federal, Inc.","34.95","3036706521.6","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/wafd",
"WAFDW","Washington Federal, Inc.","17.78","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/wafdw",
"WASH","Washington Trust Bancorp, Inc.","56","964369224","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/wash",
"WFBI","WashingtonFirst Bankshares Inc","34.26","448948898.46","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/wfbi",
"WSBF","Waterstone Financial, Inc.","18.9","557348639.4","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/wsbf",
"WVE","WAVE Life Sciences Ltd.","39.35","1093537365.7","n/a","2015","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/wve",
"WSTG","Wayside Technology Group, Inc.","15.65","70141171.6","n/a","n/a","Technology","Retail: Computer Software & Peripheral Equipment","http://www.nasdaq.com/symbol/wstg",
"WCFB","WCF Bancorp, Inc.","9.69","24821341.98","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/wcfb",
"WDFC","WD-40 Company","119","1661756817","n/a","1973","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/wdfc",
"FLAG","WeatherStorm Forensic Accounting Long Short ETF","41.073","16429200","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/flag",
"WEB","Web.com Group, Inc.","22.7","1106421471.8","n/a","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/web",
"WB","Weibo Corporation","104.83","6718271554.17","64087299","2014","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/wb",
"WEBK","Wellesley Bancorp, Inc.","27.9","69723857.7","n/a","2012","Finance","Banks","http://www.nasdaq.com/symbol/webk",
"WEN","Wendy&#39;s Company (The)","14.82","3589355657.16","n/a","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/wen",
"WERN","Werner Enterprises, Inc.","38","2748805088","n/a","1986","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/wern",
"WSBC","WesBanco, Inc.","41.78","1839709895.26","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/wsbc",
"WTBA","West Bancorporation","26.65","432147658.8","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/wtba",
"WABC","Westamerica Bancorporation","61.94","1631844605.8","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/wabc",
"WSTL","Westell Technologies, Inc.","4.18","65009236.82","n/a","1995","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/wstl",
"WDC","Western Digital Corporation","79.36","23473626004.48","n/a","n/a","Technology","Electronic Components","http://www.nasdaq.com/symbol/wdc",
"WNEB","Western New England Bancorp, Inc.","10.65","326253910.5","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/wneb",
"WLB","Westmoreland Coal Company","1.16","21743215.16","n/a","n/a","Energy","Coal Mining","http://www.nasdaq.com/symbol/wlb",
"WPRT","Westport Fuel Systems Inc","2.72","354416519.52","n/a","n/a","Energy","Industrial Machinery/Components","http://www.nasdaq.com/symbol/wprt",
